Designator,Mid X,Mid Y,Layer,Rotation
U411,41.674999mm,51.002801mm,Bottom,0.0
D410,50.691799mm,58.125001mm,Bottom,90.0
R411,53.591798999999995mm,58.026601mm,Bottom,180.0
D417,53.824999mm,55.376601mm,Bottom,90.0
C410,51.884999mm,50.132001mm,Bottom,90.0
D412,54.441799mm,54.475001mm,Top,90.0
R410,54.474999mm,57.251601mm,Top,270.0
D413,52.816799mm,54.475001mm,Top,90.0
C411,52.024999mm,55.401601mm,Bottom,270.0
R413,50.491799mm,55.401601mm,Bottom,270.0
D414,52.024999mm,57.925001mm,Bottom,270.0
D418,46.824999mm,54.195001mm,Top,270.0
D416,50.918699000000004mm,49.323401000000004mm,Top,90.0
U410,53.524999mm,49.726601mm,Top,90.0
C412,53.924999mm,50.132001mm,Bottom,90.0
C413,53.087899mm,52.101601mm,Top,0.0
D411,52.016498999999996mm,57.776601mm,Top,270.0
U420,42.916799mm,56.861601mm,Bottom,90.0
R420,51.341899mm,52.751601mm,Bottom,0.0
C429,38.324999mm,54.566601mm,Bottom,270.0
C427,51.526899mm,53.845301mm,Bottom,180.0
C428,38.324999mm,56.755701mm,Bottom,90.0
C423,48.416799mm,55.928401mm,Bottom,0.0
C421,48.416799mm,54.736801mm,Bottom,0.0
C422,48.416799mm,53.545301mm,Bottom,0.0
C424,48.416799mm,57.125001mm,Bottom,180.0
R421,46.654999000000004mm,53.370301mm,Bottom,270.0
R423,37.324999mm,56.655701mm,Bottom,90.0
D420,36.324999mm,55.125001mm,Top,270.0
C420,48.824999mm,58.175001mm,Bottom,180.0
L420,48.724999mm,50.225001mm,Bottom,90.0
D421,38.364199mm,49.875001mm,Top,180.0
L421,40.924999mm,55.625001mm,Top,270.0
C771,29.525mm,48.375mm,Top,180.0
C772,28.825mm,43.475mm,Top,90.0
C773,30.172905mm,43.475mm,Top,90.0
D771,32.025mm,46.575mm,Top,90.0
R771,25.825mm,52.975mm,Top,90.0
R772,29.625mm,54.875mm,Top,180.0
R773,28.224999999999998mm,51.275mm,Top,90.0
R774,30.724999999999998mm,51.275mm,Top,90.0
R775,29.525mm,47.075mm,Top,180.0
R776,31.974999999999998mm,43.475mm,Top,90.0
R777,29.525mm,45.575mm,Top,180.0
U771,26.325mm,45.675mm,Top,270.0
C474,27.7714mm,60.410001mm,Bottom,90.0
R470,31.424999999999997mm,61.325001mm,Bottom,0.0
U471,26.39mm,60.378001000000005mm,Top,0.0
R474,25.525mm,60.410401mm,Bottom,0.0
R473,26.784599999999998mm,60.875001000000005mm,Bottom,90.0
R472,29.299999999999997mm,61.325001mm,Bottom,0.0
C473,25.424999999999997mm,59.425001mm,Bottom,0.0
C472,25.424999999999997mm,61.275001mm,Bottom,180.0
U470,30.365mm,60.378001000000005mm,Top,0.0
R471,31.424999999999997mm,60.425001mm,Bottom,180.0
C471,31.375mm,59.425001mm,Bottom,180.0
C470,29.25mm,59.425001mm,Bottom,0.0
U108,59.916005mm,34.4052mm,Top,90.0
VD103,55.330005mm,37.225mm,Bottom,0.0
U101,30.478604999999998mm,9.175mm,Top,0.0
C119,35.205605mm,16.8251mm,Bottom,90.0
R147,27.408704999999998mm,25.836599999999997mm,Bottom,90.0
R146,28.825004999999997mm,6.1589mm,Bottom,0.0
R141,27.040005mm,16.925mm,Bottom,270.0
U102,32.196505mm,14.281500000000001mm,Bottom,270.0
R109,32.792204999999996mm,14.3413mm,Top,270.0
R108,33.181005mm,11.425mm,Bottom,270.0
Q103,30.728205mm,15.0678mm,Top,270.0
Q102,28.125005mm,19.62mm,Top,270.0
Q101,27.890005000000002mm,13.8975mm,Bottom,90.0
Q100,30.530005mm,10.525mm,Bottom,0.0
L100,46.575005mm,20.4244mm,Bottom,270.0
F100,27.896605mm,22.28mm,Bottom,270.0
C120,46.725505mm,18.525100000000002mm,Top,90.0
C107,30.125004999999998mm,13.403500000000001mm,Bottom,90.0
C106,34.468104999999994mm,13.4285mm,Bottom,90.0
U110,36.520105mm,12.978100000000001mm,Bottom,0.0
R145,39.480305mm,13.0172mm,Bottom,90.0
R144,38.534805mm,13.0172mm,Bottom,90.0
R143,50.693805mm,6.4218mm,Bottom,0.0
R107,28.546605mm,15.1389mm,Top,90.0
D108,27.175005mm,14.7781mm,Top,270.0
U107,50.721104999999994mm,36.1315mm,Bottom,90.0
U106,37.293205mm,36.8174mm,Top,90.0
C134,52.457405mm,36.1315mm,Bottom,90.0
C126,35.349905mm,37.1202mm,Top,270.0
VD102,55.330005mm,33.8712mm,Bottom,0.0
VD101,59.720005mm,37.225mm,Bottom,180.0
VD100,59.720005mm,33.8712mm,Bottom,180.0
U109,57.441005mm,34.4052mm,Top,90.0
U103,44.100004999999996mm,11.525mm,Bottom,0.0
U100,37.424504999999996mm,9.1251mm,Top,180.0
U195,51.575005mm,16.325000000000003mm,Top,180.0
U190,51.575005mm,30.525mm,Top,180.0
U185,51.575005mm,9.225000000000001mm,Top,180.0
U180,51.575005mm,23.424999999999997mm,Top,180.0
S101,28.310705mm,25.2247mm,Top,90.0
S100,41.425005mm,36.3715mm,Top,180.0
R140,57.625005mm,30.3251mm,Bottom,90.0
